"Btilde_forecast","Btilde_age0_forecast","Btilde_age1_forecast","Btilde_age2_forecast","Btilde_age3_forecast","Btilde_age4_forecast","Btilde_age5_forecast","Btilde_age6_forecast","Btilde_age7_forecast","Btilde_age8_forecast","Btilde_age9_forecast","logmdm_c","mdm_forecast","N_a_forecast_age0","N_a_forecast_age1","N_a_forecast_age2","N_a_forecast_age3","N_a_forecast_age4","N_a_forecast_age5","N_a_forecast_age6","N_a_forecast_age7","N_a_forecast_age8","N_a_forecast_age9","mat_age3","mat_age4","survival_forecast_age0","survival_forecast_age1","survival_forecast_age2","survival_forecast_age3","survival_forecast_age4","survival_forecast_age5","survival_forecast_age6","survival_forecast_age7","survival_forecast_age8","survival_forecast_age9","mean_log_rec","Ntilde_agecomp_forecast_age0","Ntilde_agecomp_forecast_age1","Ntilde_agecomp_forecast_age2","Ntilde_agecomp_forecast_age3","Ntilde_agecomp_forecast_age4","Ntilde_agecomp_forecast_age5","Ntilde_agecomp_forecast_age6","Ntilde_agecomp_forecast_age7","Ntilde_agecomp_forecast_age8","Ntilde_agecomp_forecast_age9","Btilde_agecomp_forecast_age0","Btilde_agecomp_forecast_age1","Btilde_agecomp_forecast_age2","Btilde_agecomp_forecast_age3","Btilde_agecomp_forecast_age4","Btilde_agecomp_forecast_age5","Btilde_agecomp_forecast_age6","Btilde_agecomp_forecast_age7","Btilde_agecomp_forecast_age8","Btilde_agecomp_forecast_age9"
24769.4210881493,0,0,0,1404.10419041484,3035.22014306562,8984.99292277903,2734.82933697964,1250.85274907515,1425.52234583573,5933.89939999933,5.62717950532338,51.8343692050518,0,0,0,40.3542972344085,38.1346201205123,87.7160398245126,23.1240682343193,9.59272602297138,9.88576688829528,38.8629340545562,0.560844702322792,0.927932103441942,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.721663069269304,3.69769788803936,0,0,0,0.0931040635636265,0.156875690497556,0.388865166357384,0.102514256899742,0.0425267375066918,0.0438258543509049,0.172288230824094,0,0,0,0.056687000694038,0.122539002113287,0.362745374258174,0.11041151616935,0.0504998782419509,0.0575517021880561,0.239565526335145
24769.9606782437,0,0,0,1536.7438948292,2608.02640567306,5570.78001354007,5988.68155796752,1866.94176174547,2005.73785120694,5193.0491932814,6.01706361300873,35.0996480732387,0,0,0,43.2593850977692,32.6831935241029,54.3847686604679,50.6366810928654,14.3174812818769,13.9094675674393,34.0108779634154,0.571133325621109,0.930321221332816,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.591825875109206,3.76721420631777,0,0,0,0.104170776578334,0.137801055260118,0.24647473915924,0.229488201782603,0.0648876064252353,0.0630384660074973,0.154139154786973,0,0,0,0.0620406271447567,0.105289888811321,0.2249006401707,0.241771944483852,0.0753712040966327,0.0809746078026134,0.209651087490124
24770.6488609299,0,0,0,1300.12079940861,3890.29952336582,5406.95451669474,5001.88043116127,878.837092751063,1504.63273429955,6787.92376324885,5.65243959412511,50.5439323423714,0,0,0,37.9363670826886,46.6004219049313,52.7854214012037,42.2928856386408,6.73975690249621,10.4343846360847,44.4562025400237,0.526670049949348,0.973281840204126,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.666255167264824,3.63591020564403,0,0,0,0.0877888613392227,0.20475518284868,0.23829801663028,0.190929815424937,0.0304264067578034,0.0471056798928907,0.200696037106186,0,0,0,0.0524863440884366,0.157052790389431,0.218280697734285,0.201927711270035,0.0354789693917639,0.0607425644256243,0.274030922700425
24774.2424360651,0,0,0,1648.16115009988,3186.08273761701,7855.03122061379,3785.34680369976,1785.8507824115,1107.6151160281,5406.1546255951,5.79375432700707,43.8894176838942,0,0,0,38.1655945233706,38.9200427176017,76.6847828698165,32.0066106486875,13.6955986915717,7.68113167148328,35.4065710489227,0.676780358008527,0.954397230119637,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.682344519161226,3.64193444284089,0,0,0,0.108468491341001,0.163439539578117,0.337414579200046,0.140829727352561,0.0602609083115532,0.0337971330650242,0.155789621151696,0,0,0,0.0665272068097859,0.128604648389929,0.317064436617396,0.152793644991107,0.0720849804800386,0.0447083344278447,0.218216748283899
24774.341603967,0,0,0,1355.26074318942,2302.13978410841,9252.17202530069,4010.21207231099,507.86286803207,1548.41819090028,5798.27592012515,5.66718204866143,49.8116811209336,0,0,0,33.4574211395419,29.2814151415215,90.3243771931099,33.9079358043688,3.89477446795731,10.7380296952567,37.9746941301314,0.660989580670886,0.916610983862613,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.702385312264232,3.51027361965182,0,0,0,0.0905149706933707,0.119846512417438,0.403323249018916,0.151408282693214,0.0173912418931385,0.0479482633519106,0.169567479932012,0,0,0,0.0547042082834771,0.0929243578259119,0.373457836870191,0.16186957201191,0.0204995505491354,0.062500881583563,0.234043592875812
24778.5774137584,0,0,0,1246.21823597172,907.706414280332,8190.18179341867,5050.75474360176,1174.98853155113,1533.83513992736,6674.89255500743,5.92174787268726,38.6232587857772,0,0,0,35.5378746722856,11.7693209213736,79.95669206819,42.7061373616999,9.010927202772,10.6368985955868,43.7159263580591,0.583327562571754,0.899165071431848,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.711401727566012,3.57059901993345,0,0,0,0.0865968637416074,0.0491642727908904,0.371461326066316,0.198403385698074,0.0418627994886795,0.0494167074118059,0.203094644802627,0,0,0,0.0502941801364169,0.0366327089373712,0.330534786426885,0.203835541454342,0.0474195314739381,0.0619016626465285,0.269381588924519
24779.2808156195,0,0,0,1524.99254558801,2781.84236795749,6957.37166534569,3336.35893644408,2236.95011801532,1543.29539952567,6398.46978274325,5.8606749338114,41.0567797331604,0,0,0,42.163444049676,34.1819909485464,67.9213768242615,28.2102399068598,17.1550565204739,10.7025039656919,41.9055485195535,0.570164700731062,0.948812923215268,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.615014422104173,3.74155359087949,0,0,0,0.103146942223344,0.146661900390981,0.307146692365915,0.127569290897323,0.0775767381931481,0.0483977040336019,0.189500731895686,0,0,0,0.0615430511052901,0.112264855007574,0.280773752762031,0.134643089977858,0.0902750218886606,0.0622816865028972,0.258218542755688
24779.587672596,0,0,0,1361.40844987541,1303.13988212811,8474.04560244063,5336.54657470109,896.297355816594,1485.54360118134,5922.60620645281,5.88975712598874,39.8804477136604,0,0,0,33.6643286903288,15.2844784500786,82.7279139701887,45.122620801376,6.87365877064215,10.3020045856018,38.7889714531572,0.608529892988604,0.993998757224649,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.591230545158204,3.51643878092003,0,0,0,0.0928237333145636,0.069256059859645,0.377114636089017,0.20569116161959,0.0313335269982135,0.0469616181992281,0.176819263919744,0,0,0,0.0549407224955969,0.0525892480272891,0.341976860729292,0.215360588126445,0.0361707937863639,0.0599502954128742,0.239011491422139
24785.5139298275,0,0,0,1469.96989928592,1822.54062634917,5625.75180056563,5727.80022218719,1793.83049991643,1487.77226279138,6857.84861873181,5.93147204809434,38.2602072041535,0,0,0,40.1820803090804,24.2203836931458,54.9214310152856,48.4308257847944,13.7567947386861,10.3174599933785,44.9141619465159,0.623711384907717,0.87728686713717,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.619637557963309,3.6934211327872,0,0,0,0.101990179331539,0.0985651269096556,0.254766595212632,0.224658322997706,0.0638142832738403,0.0478600813045824,0.208345410970045,0,0,0,0.0593076223251889,0.0735324928710022,0.226977411745151,0.231094672412429,0.0723741498762182,0.0600258791083994,0.276687771661611
24786.5875909423,0,0,0,1693.77432908109,2641.77820644347,8778.2965548846,3645.17229898936,1214.64444761813,1510.95327014061,5301.96848378509,5.85714193355738,41.2142393267762,0,0,0,40.6685796472767,32.221261283003,85.6981654651633,30.8213795383562,9.31504640329493,10.4782165297876,34.7242239301695,0.651698274646839,0.955870911090501,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.590541112981116,3.70545579546558,0,0,0,0.111520052313283,0.135578219127398,0.377241678067375,0.135675120631694,0.0410046553199894,0.0461249078716536,0.152855366668606,0,0,0,0.0683343087412338,0.106580956202654,0.354155105969182,0.147062288651682,0.04900410123667,0.0609585028433989,0.21390473635518
24786.645081702,0,0,0,1216.59175412783,1770.99218769866,8812.83211000602,4549.03678000749,1082.91867406939,1110.38685100959,6243.88672478305,6.02356957088126,34.895521370319,0,0,0,37.1821713163405,20.704750645553,86.0353190004446,38.4639127125557,8.30484815513878,7.70035320524818,40.8931364811123,0.490757930420094,0.997222502428357,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.664989921791579,3.61582938070482,0,0,0,0.0826218352487135,0.0937481633786786,0.390640679919029,0.174644194837021,0.0377079037729951,0.0349632133252074,0.185674009518356,0,0,0,0.0490825503055251,0.07144945118071,0.355547597545253,0.183527732979308,0.0436896026267313,0.0447977871692404,0.251905278193232
24789.4597600531,0,0,0,1496.47189076973,1222.18982351907,9206.44111690745,3772.42716351628,1156.88604283979,1963.25633284742,5971.78738965342,6.07914461933116,33.0128538034901,0,0,0,40.3699926508748,15.7931833143043,89.877928963678,31.8973699596523,8.87210013885885,13.6148651090564,39.1110741634678,0.614532353859235,0.902224083784625,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.684550010503925,3.69808675282061,0,0,0,0.10173834891278,0.0647665761242426,0.408526189354522,0.144984549046677,0.0403267554458724,0.061884258190088,0.177773322925818,0,0,0,0.0603672651705467,0.0493028018903647,0.371385306740049,0.152178675938527,0.0466684653089556,0.079197221393711,0.240900263557846
24794.7287470869,0,0,0,1411.66827135423,3352.39069082167,6462.27103270261,4710.42881980499,1699.54349597008,1441.64404649976,5716.78238993358,5.84638602121223,41.6736118793344,0,0,0,37.7176856782106,42.0354910397894,63.0879543404262,39.8285465090013,13.0337125077417,9.99756827469448,37.4409679112966,0.602078282177801,0.929787985279501,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.679286278983138,3.6301291005863,0,0,0,0.0944353523836623,0.17480454946036,0.282162387772553,0.178134128804501,0.0582935915607713,0.0447143637133164,0.167455626304836,0,0,0,0.056934209111688,0.135205782044118,0.260630842088234,0.189977025675605,0.0685445488557627,0.0581431666869569,0.230564425537635
24807.0154098059,0,0,0,1247.73212017579,907.497145630597,8023.98519588829,5764.54353585238,1391.32876111227,1268.6937019403,6203.23494920626,5.72099083755666,47.2644636475552,0,0,0,34.8223337577272,10.8511811821251,78.334196926239,48.7415050951485,10.670029404419,8.79818561011562,40.6268954872994,0.549666254058729,0.975020353580225,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.588811796159107,3.55025895557848,0,0,0,0.0862355508934218,0.048888465775219,0.361965440453746,0.22522398968048,0.0493039061428258,0.0406545194119756,0.187728127642333,0,0,0,0.0502975508969361,0.0365822784659486,0.323456291026308,0.232375537347944,0.056086100569853,0.0511425369389177,0.250059704754092
24808.4619775696,0,0,0,1288.36927899326,3182.87056808769,8912.54050085198,3209.66445836496,1229.95112191396,1413.8639585643,5571.2020907934,5.7394336650943,46.4034680851248,0,0,0,36.0771160463572,41.8454733324164,87.0087226811653,27.1389877755481,9.43243250885484,9.80491785832711,36.4875177120687,0.602340270710705,0.886780067112225,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.653447228618387,3.58565875980337,0,0,0,0.0851725750847559,0.164011593949987,0.384567815383188,0.119950976395759,0.0416901875111067,0.0433365267825578,0.161270324892646,0,0,0,0.0519326542757118,0.128297778837135,0.359254052464446,0.129377809122829,0.0495778868930294,0.0569911975938952,0.224568620812954
24813.5865865493,0,0,0,1325.25976841395,1539.90540538969,7419.41439524679,4683.07011483949,979.488862553365,1405.62332005773,7460.82472004826,5.97079393178067,36.8266025212261,0,0,0,37.2765299771951,18.1068666220102,72.4320713618034,39.5972177924812,7.51165019861324,9.74777036321788,48.8632380737481,0.536313392066318,0.991507879457747,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.619649846164054,3.61836390547432,0,0,0,0.0918000635202262,0.0831442394218711,0.335446756929371,0.183382278625797,0.0347878867874191,0.0451437863664081,0.226294988348908,0,0,0,0.0534086341686829,0.0620589611267414,0.299006125912835,0.188730077310873,0.0394738930277946,0.0566473256558435,0.300674982797229
24814.8143616827,0,0,0,1467.35615628738,1141.84818053198,7466.69926127807,5725.49295674077,1221.75150270257,1446.63222219704,6345.03408194485,5.95596886358936,37.3784758057004,0,0,0,39.3923153561085,13.8208644359892,72.8936901107042,48.41131693907,9.36955004675392,10.0321604663113,41.5555816636463,0.578435208041148,0.963204684302265,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.650661391127023,3.67357075555764,0,0,0,0.100897733300308,0.0611998544536136,0.335109339893599,0.222558145131539,0.0430740126683018,0.0461201877208648,0.191040726831774,0,0,0,0.0591322640943539,0.0460147782646782,0.300896841396792,0.230728824858012,0.0492347629482621,0.0582971204665077,0.255695407971394
24820.5826963355,0,0,0,1200.82680105472,2056.58641311448,8041.33788691945,6274.7074881907,721.353916997393,1397.68275916957,5128.08743088921,5.8665721899969,40.8834006010445,0,0,0,35.2263506129055,27.6583649758128,78.5036026620736,53.0551439336108,5.53202644873228,9.69270385785446,33.585423381574,0.588160840563305,0.866893782294655,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.672191571416028,3.56179439950265,0,0,0,0.0807936146616235,0.107854875653092,0.353131922606238,0.238657390821607,0.0248846558566054,0.0436005868840292,0.151076953516804,0,0,0,0.0483802824351907,0.0828581036261533,0.323978610224435,0.252802585860206,0.0290627309528834,0.0563114402376992,0.206606246663432
24821.7509979507,0,0,0,1399.52659213985,2047.0430249327,9001.00550402122,4502.02204761582,1138.45976749861,1995.4432119919,4738.25084975062,5.84138960867044,41.9279964773042,0,0,0,36.763656957054,26.9218932252229,87.8723627316093,38.0663844773774,8.73078997177288,13.8380759096542,31.0322635917663,0.642310353712962,0.886475632682527,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.581734061700505,3.60450977450505,0,0,0,0.0933096920794957,0.106382140885561,0.391695543354152,0.169682852354109,0.0389179420650128,0.0616839298945834,0.138327899367086,0,0,0,0.0563830727435543,0.0824697268577749,0.36262572711991,0.181374071796446,0.0458654092369472,0.0803909124765873,0.19089107976878
24824.0551989738,0,0,0,1331.09551667561,5611.05986119902,5712.46039518162,3239.19577458212,993.576778760694,1780.53469337124,6156.1321792035,5.73574372485921,46.6042848697655,0,0,0,38.1323926027465,73.2469119214748,55.7679241181551,27.3886867830953,7.61968971046738,12.3477200947496,40.3184049449075,0.584606215936885,0.89310189587884,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.625827673447505,3.64106412046489,0,0,0,0.0870285421536549,0.285952266807432,0.243774172862015,0.119722126507347,0.0333073820839908,0.053974669138695,0.176240840446865,0,0,0,0.0536211954898744,0.226033168884952,0.230117937999822,0.130486165480168,0.0400247570671599,0.0717261816854503,0.247990593392573
24826.8902439612,0,0,0,1230.04311154874,799.408421205562,10812.7095974486,4234.77460099417,1486.36923598634,1325.35779512216,4938.22748165566,5.60639402393926,53.0458368944702,0,0,0,34.6712111965812,10.0640162603135,105.559133302838,35.8067011737195,11.3988899655315,9.19114193084174,32.3419721214017,0.57300416244716,0.926067873224125,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.630573769255304,3.5459096940905,0,0,0,0.082867799752995,0.0419788316740674,0.47545784250355,0.161279998750883,0.0513427067878477,0.04139860167329,0.145674218857367,0,0,0,0.049544791935749,0.0321992973485677,0.435524122884405,0.170572091767483,0.0598693280302343,0.0533839631987147,0.198906404834847
24831.7825246406,0,0,0,1368.43767224761,644.4698958591,6492.23654064915,6463.52817699922,1344.97035650056,1336.84556761847,7181.29431476654,5.81426986596791,43.0980426156868,0,0,0,35.1417290153599,8.0887754820426,63.3804927665541,54.6516978512609,10.3145091606245,9.27080777494167,47.0325073898561,0.627026488195967,0.928892130490075,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.666236218095214,3.55938928517285,0,0,0,0.0962601571257654,0.0353362398516317,0.298076598026506,0.25702533162495,0.0485088339757212,0.0436003369789284,0.221192502416497,0,0,0,0.0551083141490028,0.0259534286441012,0.26144867104111,0.260292557354086,0.0541632625513669,0.0538360694119285,0.289197696848405
24834.4075677961,0,0,0,1651.58977603766,1962.02528262494,7074.08328270875,4043.26577449696,1919.0141689826,1791.7218273928,6392.70745555236,5.91746081940338,38.8765925331729,0,0,0,40.3907210670417,23.1599047131626,69.060774591693,34.1874179842659,14.7168219207744,12.4253010596558,41.8678092647188,0.619236567220241,0.987673178444815,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.570904176730825,3.69860008202903,0,0,0,0.112370769614602,0.104052357095721,0.314147305839539,0.155513535966901,0.0669446582993823,0.0565208669496381,0.190450506234217,0,0,0,0.0665040940287763,0.0790043119518255,0.284850092090864,0.162809028701778,0.0772723957172659,0.0721467513368916,0.257413326172599
24834.4944289189,0,0,0,1534.86840859932,1150.27416704806,7014.975756709,5612.85810140715,1763.19401634115,1674.8244432448,6083.49953556938,5.86040027075046,41.1595666054634,0,0,0,37.4921897702126,14.4761663182631,68.4837370637748,47.4589445021216,13.5218451065554,11.6146366088918,39.84271140016,0.660977056286803,0.926388662390083,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.687300042583079,3.62413263849024,0,0,0,0.105652860784833,0.0617174016966863,0.315172480475767,0.218413216053998,0.0622295693191144,0.0534523083405946,0.183362163329006,0,0,0,0.0618038918808037,0.0463175995122577,0.282469038247878,0.226010564357259,0.0709977817904753,0.0674394418633516,0.244961682347975
24838.1013129998,0,0,0,1305.06390117906,2156.22913470743,9154.473065577,2325.22131628244,1867.55039103024,1879.15036668209,6150.41313754158,5.90290787391701,39.4523653848991,0,0,0,38.8147507586901,27.0621824132293,89.370590594101,19.6606697356081,14.3221488288625,13.0316038379482,40.2809491803284,0.541385635662416,0.928918306470253,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.609570089367027,3.65880034857437,0,0,0,0.0881965128531975,0.113582311010148,0.403798768348142,0.0888318424591699,0.06471106455433,0.0588800582426914,0.181999442532321,0,0,0,0.052542820593779,0.0868113511389413,0.368565734965648,0.0936150991165117,0.0751889352368813,0.0756559586822596,0.247620100265979
24838.9341460285,0,0,0,1464.01172076665,2854.9576161092,5466.30796091226,5640.65046765229,919.499362449175,1157.24451511545,7336.26250302346,5.8945345571034,39.7854334376007,0,0,0,33.6618641272989,35.1383698369029,53.3648597069932,47.6939399969979,7.05159377775956,8.02530352653479,48.0474417651817,0.686739742871597,0.947247536798337,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.658988249637693,3.51636556831352,0,0,0,0.0998218982475167,0.15173196760841,0.243269334751533,0.217417849844525,0.032145433093471,0.0365841915597392,0.219029324894806,0,0,0,0.0589401989698795,0.114938813369562,0.220070149901592,0.227089070508856,0.0370184709635053,0.0465899425600144,0.295353353726591
24842.1514143132,0,0,0,1394.65537250222,2039.6052757153,7063.65444788792,6419.73613639353,1072.31965774778,1162.52452968903,5689.65599437739,5.75389145043422,45.7995137734959,0,0,0,36.3133953015545,25.176907213042,68.9589630378799,54.2814187550872,8.22356483880808,8.0619195735534,37.26330879533,0.608219228134361,0.944472193503352,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.68179936587769,3.59218668977269,0,0,0,0.094207036042904,0.107388732495823,0.311428162309258,0.24514235344795,0.0371387499544362,0.036408737702416,0.168286228047214,0,0,0,0.0561406840028627,0.0821026022142412,0.28434149402286,0.258421101672165,0.0431653297600442,0.0467964513338897,0.229032336993937
24842.7254778477,0,0,0,1179.4273057454,2458.07008099457,11672.5526811398,2662.98792522239,899.103645825535,761.008768065137,5209.57507085487,5.76546406690394,45.2735948082838,0,0,0,30.8797894671255,30.0225997981793,113.953355849266,22.5166205647111,6.89518006578795,5.27747271238332,34.119111023506,0.598487012093528,0.954533978398853,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.573905639231368,3.4301019073589,0,0,0,0.077014194837123,0.125109421411598,0.497482084456248,0.0983000039793478,0.030102040666242,0.023039673610756,0.148952581038685,0,0,0,0.0474757613369395,0.0989452660170656,0.469857974784136,0.107193871606277,0.0361918279307666,0.0306330627347523,0.209702235590063
24857.1508283351,0,0,0,1219.2833732821,1917.90182535337,8629.25871679327,4612.14709988455,1385.12502027543,853.733278230843,6239.70151451553,5.96774967219945,37.0037352274338,0,0,0,32.9486728965009,23.8396687359675,84.2431828008771,38.9975355325955,10.6224532319164,5.92050219207354,40.8657262505594,0.590125545485685,0.937932500740146,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.68392627304095,3.49495098385519,0,0,0,0.0824285518739152,0.1010637816409,0.380766305357087,0.176262897828494,0.048011864420003,0.0267597646549378,0.184706834224663,0,0,0,0.0490516142297459,0.0771569452427797,0.347153974982387,0.185546088195558,0.0557234024865191,0.0343455806390191,0.251022394223991
24857.3661464336,0,0,0,1532.74916404308,2128.10499349602,6584.25464133286,3749.20154371066,1550.33110487604,2351.26592600988,6961.45877296508,5.98394093156678,36.4097378587414,0,0,0,41.0678314299352,25.0988727756316,64.2788199498383,31.7009881196934,11.8894102802766,16.3056488765866,45.5927367452984,0.564721509589336,0.988517273286196,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.720028955786947,3.71522512477102,0,0,0,0.105403104978872,0.114070020919437,0.295529566493488,0.145749086304622,0.0546629864819448,0.0749671718873053,0.209618062934332,0,0,0,0.061661768789731,0.0856126502284858,0.2648814280059,0.150828592282235,0.0623690818948039,0.0945903082474097,0.280056170551435
24858.2036424593,0,0,0,1597.31211043263,1633.48203631495,6283.06522008713,4082.27653903208,1745.4784432523,2235.57782846812,7281.0114648721,6.01631955786035,35.2509094054442,0,0,0,42.3284126405865,20.2935412833226,61.3384566690022,34.517269492287,13.3859852788443,15.5033706328333,47.6855857060577,0.601457749330193,0.938430150099276,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.609603172528168,3.74545855419792,0,0,0,0.110933296707029,0.0884265440091606,0.284810308689572,0.160272604057668,0.062154589574282,0.071986157061195,0.221416499901093,0,0,0,0.0642569404212429,0.0657119902873778,0.252756205173059,0.164222507697994,0.0702174005957099,0.0899332011525411,0.292901754672075
24858.6105014079,0,0,0,1669.65221189145,3931.86963202443,4817.76604835522,4880.55894143732,882.04043036816,1666.91968169386,7009.80355563748,6.00332039865453,35.7127173600341,0,0,0,41.6067319552315,46.3664933596064,47.0334659353303,41.2670642578579,6.76432313552613,11.5598183661414,45.9093616110451,0.607115611723753,0.988644800311986,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.622207548669861,3.72826198002174,0,0,0,0.111813593974054,0.205240873004058,0.210584449692305,0.18476635400646,0.0302861215244969,0.0517571465501611,0.205551461248464,0,0,0,0.0671659508803554,0.158169324540555,0.19380673139725,0.196332733125244,0.0354822901432163,0.0670560279947847,0.281986941918595
24858.8426698801,0,0,0,1537.31191173689,5334.09002433197,6604.08705228557,2853.14195690031,1558.94822866856,1142.34417806357,5828.91931789321,5.87709927067472,40.5176354044121,0,0,0,35.9837883130221,67.4966937704354,64.472433964217,24.1244484258848,11.9554945637454,7.92197209922874,38.1753871763714,0.693555330985342,0.921347093115539,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.638116007162185,3.58306851239124,0,0,0,0.0991833842738418,0.268246105548865,0.278100469143069,0.104060293873501,0.0515697708707619,0.0341712577278618,0.164668718562099,0,0,0,0.0618416525721673,0.214575155214082,0.265663496084125,0.114773724376046,0.062712019596851,0.0459532325472126,0.234480719609515
24865.5416279686,0,0,0,1314.67816857658,1096.43285767098,7394.6125484832,6114.49408074198,1851.64731409953,1318.99629821105,5774.68036018529,5.82400104227536,42.7387068572025,0,0,0,34.4533571670932,13.3768442448376,72.1899432046491,51.7004759417906,14.2001889418724,9.14702597874356,37.8201595436632,0.597259930521724,0.955594849972859,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.882496902584595,0.659975246220153,3.53960644313529,0,0,0,0.090406673512033,0.0587704795374031,0.33190092565235,0.237698425293154,0.0652868757755467,0.042054422742856,0.173882197486657,0,0,0,0.0528714873074728,0.044094469128222,0.297383932315626,0.245902308191205,0.0744663977886896,0.0530451464900911,0.232236258778693
