# Numbers-at-age (millions): Median estimate
"# Year","0","1","2","3","4","5","6","7","8","9+","J"
1991,51.252,165.047,81.091,941.994,36.845,21.865,81.218,544.794,44.071,73.33,0.69
1992,273.367,39.915,128.539,63.154,696.651,25.328,14.623,54.618,373.111,55.092,0.74
1993,119.707,212.899,31.086,100.106,30.803,334.756,9.208,4.464,17.512,147.271,0.79
1994,244.191,93.228,165.806,24.21,55.808,17.616,143.379,4.321,1.79,43.55,0.79
1995,205.934,190.175,72.606,129.13,18.854,43.463,13.719,111.664,3.365,18.868,0.82
1996,27.422,160.382,148.109,56.545,68.485,11.17,32.402,10.238,83.187,9.685,0.84
1997,108.213,21.356,124.905,115.347,41.365,51.015,8.046,23.345,7.3,62.635,0.87
1998,42.782,84.276,16.632,97.276,86.371,27.265,30.624,4.719,14.016,22.544,0.88
1999,763.824,33.318,65.634,12.953,70.056,56.609,16.195,18.398,2.771,14.842,0.49
2000,166.452,594.866,25.948,51.116,10.039,54.394,40.756,11.733,13.432,7.364,0.58
2001,99.04,129.633,463.282,20.209,39.809,7.818,39.891,30.118,8.72,12.523,0.66
2002,126.509,77.132,100.958,360.804,15.705,30.923,5.756,29.467,22.47,10.898,0.73
2003,106.744,98.525,60.071,78.626,271.914,11.899,21.806,4.096,21.162,19.996,0.78
2004,453.875,83.132,76.731,46.783,60.991,210.943,8.527,15.907,2.995,22.772,0.71
2005,380.615,353.478,64.743,59.758,36.286,47.303,140.611,5.816,11.211,10.271,0.73
2006,152.406,296.422,275.289,50.422,46.307,28.128,34.288,103.183,4.278,11.813,0.79
2007,184.858,118.694,230.854,214.396,39.084,35.91,20.322,24.864,76.461,7.116,0.84
2008,56.555,143.968,92.439,179.789,166.971,30.439,26.137,14.935,18.12,59.628,0.87
2009,131.176,44.045,112.123,71.992,140.02,130.037,16.059,13.836,7.909,24.706,0.87
2010,52.523,102.16,34.302,87.321,56.067,109.048,80.049,10.025,8.782,12.369,0.89
2011,18.13,40.905,79.562,26.715,67.587,43.225,64.067,48.04,6.127,8.705,0.91
2012,58.139,14.12,31.857,61.963,20.805,52.637,28.096,41.858,31.88,6.751,0.94
2013,71.648,45.279,10.997,24.81,48.257,16.203,33.31,17.869,26.949,22.63,0.94
2014,134.897,55.8,35.263,8.564,19.322,37.582,9.32,19.309,10.366,22.158,0.83
2015,80.938,105.059,43.457,27.463,6.67,15.048,24.832,6.129,12.989,14.13,0.83
2016,750.543,63.035,81.82,33.844,21.388,5.194,8.399,13.965,3.507,11.583,0.43
2017,175.09,584.523,49.092,63.721,26.358,16.657,3.616,5.933,9.926,6.411,0.54
2018,150.232,136.36,455.227,38.233,49.626,20.528,8.57,1.865,3.153,6.97,0.62
2019,399.434,117,106.197,354.532,29.776,38.649,12.855,5.514,1.178,4.194,0.67
2020,626.588,311.079,91.12,82.706,276.11,23.189,25.299,8.604,3.72,2.094,0.67
2021,330.833,487.987,242.27,70.964,64.412,215.034,14.191,15.765,5.403,2.912,0.74
2022,407898.75,257.653,380.045,188.679,55.267,50.164,131.827,8.809,9.885,4.236,0.01
2023,115496.95,317671.65,200.661,295.979,146.944,43.042,39.068,102.667,6.86,9.115,0.26
2024,492.749,89949.405,247402.9,156.275,230.509,114.44,33.521,30.426,79.957,8.54,0.26
