# Numbers-at-age (millions): Median estimate
"# Year","0","1","2","3","4","5","6","7","8","9+","J"
# Numbers-at-age (millions): Upper 95% Credibility Interval
"# Year","0","1","2","3","4","5","6","7","8","9+","J"
1980,1297.974,366.895,218.573,327.555,675.613,129.696,0,0,0,0,0.66
1981,1048.633,1010.863,285.738,170.225,247.09,484.103,87.287,0,0,0,0.72
1982,316.242,816.679,787.259,222.533,127.447,161.943,310.483,52.176,0,0,0.78
1983,402.604,246.29,636.031,613.118,170.514,89.751,111.461,213.692,33.664,0,0.83
1984,3443.762,313.549,191.811,495.341,473.885,128.079,66.956,83.257,160.233,25.123,0.58
1985,400.986,2682.008,244.191,149.382,381.21,347.364,91.006,47.39,59.845,121.908,0.64
1986,82.318,312.288,2088.748,190.176,112.83,281.011,253.31,65.365,33.986,81.587,0.64
1987,101.666,64.109,243.21,1626.719,143.577,78.604,195.889,177.105,45.176,50.795,0.65
1988,1930.783,79.178,49.928,189.412,1249.549,105.678,56.512,144.311,130.764,50.169,0.62
1989,124.695,1503.69,61.664,38.884,143.871,926.787,75.975,40.499,105.62,113.385,0.65
1990,247.957,97.113,1171.078,48.024,29.461,110.816,720.087,58.858,31.332,126.253,0.69
1991,54.511,193.11,75.632,912.036,35.925,21.036,78.445,521.213,42.425,71.314,0.7
1992,193.474,42.453,150.394,58.902,673.577,24.743,13.907,52.453,355.28,54.808,0.75
1993,116.744,150.678,33.063,117.127,30.149,340.448,9.154,4.225,16.883,145.373,0.79
1994,244.591,90.921,117.348,25.749,69.374,18.268,151.924,4.494,1.687,45.559,0.8
1995,202.975,190.487,70.809,91.391,14.792,43.358,13.505,111.942,3.337,19.227,0.82
1996,26.259,158.076,148.352,55.146,69.008,11.494,30.943,9.66,80.364,9.661,0.84
1997,106.711,20.451,123.11,115.536,42.059,52.626,8.138,21.996,6.835,60.159,0.87
1998,43.366,83.106,15.927,95.878,85.525,27.585,30.928,4.686,12.909,21.826,0.88
1999,714.653,33.773,64.723,12.404,70.551,57.403,15.635,17.673,2.626,13.389,0.5
2000,167.814,556.572,26.303,50.406,9.65,54.85,41.197,11.362,12.898,6.924,0.6
2001,98.409,130.694,433.459,20.485,39.191,7.522,39.621,29.915,8.3,11.85,0.67
2002,130.584,76.641,101.785,337.578,15.61,29.81,5.182,27.585,20.806,9.939,0.73
2003,95.538,101.698,59.688,79.27,261.956,12.122,20.975,3.683,19.879,18.616,0.79
2004,419.582,74.405,79.203,46.485,61.439,203.982,7.751,13.826,2.471,20.136,0.71
2005,341.364,326.771,57.946,61.683,36.25,47.719,143.621,5.54,10.057,9.3,0.74
2006,147.263,265.854,254.489,45.129,47.821,28.169,33.475,102.593,4.003,10.596,0.8
2007,179.633,114.689,207.048,198.196,35.146,37.243,19.691,23.919,74.554,6.686,0.84
2008,53.015,139.898,89.32,161.248,154.355,27.372,19.787,10.67,13.039,42.235,0.86
2009,132.625,41.288,108.953,69.562,125.581,120.213,16.994,12.595,6.777,21.386,0.86
2010,47.371,103.289,32.155,84.853,53.892,97.298,71.724,10.274,7.813,10.783,0.89
2011,27.365,36.893,80.441,25.042,66.083,41.971,63.777,47.364,6.889,8.663,0.92
2012,59.749,21.312,28.732,62.648,19.503,51.466,26.914,41.139,31.097,7.114,0.94
2013,65.197,46.532,16.598,22.377,48.79,15.189,29.591,15.809,24.373,20.785,0.94
2014,126.165,50.776,36.239,12.926,17.427,37.998,10.07,19.832,10.543,23.323,0.85
2015,69.3,98.257,39.544,28.223,10.067,13.572,21.517,5.744,11.6,12.933,0.84
2016,653.346,53.971,76.523,30.797,21.98,7.84,9.472,15.233,4.031,12.917,0.46
2017,158.373,508.827,42.033,59.596,23.985,17.118,4.089,5.026,8.26,5.781,0.55
2018,131.336,123.341,396.275,32.735,46.413,18.679,10.845,2.612,3.284,7.145,0.64
2019,323.397,102.285,96.058,308.618,25.494,36.147,12.368,7.273,1.761,4.479,0.68
2020,774.731,251.862,79.659,74.81,240.352,19.855,22.406,7.779,4.583,2.481,0.62
2021,2975.581,603.362,196.15,62.039,58.262,187.187,12.364,14.041,4.982,3.633,0.42
2022,1228.644,2317.384,469.899,152.762,48.316,45.375,145.781,9.629,10.935,5.128,0.56
2023,492.749,956.872,1804.781,365.957,118.971,37.628,35.338,113.535,7.499,10.244,0.65
