"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","valid","Q5","Q50","Q95","MCSE_Q2.5","MCSE_Q25","MCSE_Q50","MCSE_Q75","MCSE_Q97.5","MCSE_SD","Bulk_ESS","Tail_ESS"
"annual_age0devs[25]",-0.553466559962871,0.00262672096751687,0.196415822970562,-0.932711382364709,-0.687147659912827,-0.553172635563375,-0.419247743515674,-0.164832611401031,5472,1.00054427692488,1,-0.876675164839939,-0.553172635563375,-0.229318208409554,0.00589342088994371,0.00370166985486797,0.0033433540742287,0.00364786138858175,0.0101600556752341,0.00200763388981104,5598,3317
"annual_age0devs[26]",-0.761819737200881,0.00250061247449797,0.200194905326551,-1.15048168244108,-0.895727440887623,-0.761899396398896,-0.626614938315984,-0.368783919826454,6336,1.00051520559023,1,-1.09147242828178,-0.761899396398896,-0.435803196861411,0.00888366631584248,0.00361758498404008,0.00343952678237702,0.00479737526234825,0.00738981376537406,0.00179821665467504,6407,3846
"annual_age0devs[27]",-1.69438366420723,0.00317010544948834,0.252512870476025,-2.184605684355,-1.86437268516826,-1.69314844419047,-1.52082886720201,-1.20391390432305,6127,1.00393967540394,1,-2.10866896649092,-1.69314844419047,-1.28941161940104,0.0114962278951487,0.00472111247450169,0.0046837871465506,0.00535906393851793,0.013285780068335,0.00227703783144057,6260,3307
"annual_age0devs[28]",-1.45458913190413,0.00280676223975992,0.225408676300368,-1.91328772073075,-1.60301699559896,-1.44941805919203,-1.30550877082438,-1.02402732153985,6313,1.00111036501481,1,-1.82874521278326,-1.44941805919203,-1.0851056419586,0.00975386822696311,0.0053586424419505,0.00352484235644202,0.00548656054780139,0.0095638033874117,0.00200017849795084,6396,3553
"annual_age0devs[29]",-2.87152699266153,0.00424901518401159,0.342026139616882,-3.57378355327813,-3.09427009664567,-2.86558767003564,-2.63821118705785,-2.2122557677263,6428,1.00102184337268,1,-3.45853574652609,-2.86558767003564,-2.33495954565177,0.00884518677839541,0.00871282367325232,0.00546406469215643,0.00662513480831084,0.016590698868264,0.0030930935370142,6612,3370
"annual_age0devs[30]",-1.76114434981527,0.00294891263483535,0.2277787506668,-2.21406450012862,-1.91324708673816,-1.76031582165077,-1.60598227554107,-1.31798589571962,5892,0.999962713275034,1,-2.13546109454333,-1.76031582165077,-1.3981644359412,0.0115276172879617,0.00485591418346853,0.00429411787246003,0.00468332281106143,0.014802713056068,0.00209058945143547,5982,3453
"annual_age0devs[31]",-2.95535699025203,0.00439941208822808,0.341974732615152,-3.67760848098571,-3.1671232130669,-2.93841987940249,-2.72592674076453,-2.3271838720181,5919,0.9998600161951,1,-3.55545052669989,-2.93841987940249,-2.42632831997732,0.0182962203783794,0.00764064273670151,0.00417204067627619,0.00650629227135102,0.0144930138220563,0.00322208432067356,6301,3105
"annual_age0devs[32]",-3.62761480538705,0.00546513100992587,0.396242372615925,-4.45899421471024,-3.87544395204436,-3.61413322547179,-3.36648480401555,-2.89522210736946,5204,1.0013636706925,1,-4.28957334726696,-3.61413322547179,-3.00366948962393,0.0250443815285366,0.00930098330723528,0.00742593826404692,0.00743835855035213,0.0182778693628221,0.00397945052015163,5446,3212
"annual_age0devs[33]",-2.64339950353018,0.00340120120473642,0.275715459654629,-3.19639354329826,-2.82922961253845,-2.6396846341458,-2.45659908998051,-2.11864501599555,6481,0.999609450149,1,-3.10109368759806,-2.6396846341458,-2.20101915321862,0.0130556700251927,0.0064272371853682,0.00502838590349342,0.00515420320061555,0.0136719440394186,0.00242143767175623,6584,3344
"annual_age0devs[34]",-2.53215646037337,0.00358228959625677,0.275465108052039,-3.07389649931558,-2.71605206524766,-2.53473619648492,-2.34650838623732,-2.00093711976885,5810,1.00064571062601,1,-2.98982260316314,-2.53473619648492,-2.07646893919289,0.0133846176980441,0.00556293032923438,0.00390417587703595,0.00504343007246044,0.00990746836775713,0.00258169773928876,5982,3051
"annual_age0devs[35]",-1.80127653192685,0.00304781068855523,0.243070141177569,-2.28063816561357,-1.96519771920654,-1.80045664754347,-1.6331735028453,-1.33198654340922,6259,1.00053845329653,1,-2.19928175597374,-1.80045664754347,-1.40283279739438,0.0109310983994457,0.00449330273736059,0.00286272473044136,0.00460630973684051,0.0112079802782441,0.00215522643999145,6342,3711
"annual_age0devs[36]",-2.54568557311294,0.00418030168302475,0.341999628077811,-3.23937193726727,-2.76071216853679,-2.54312384325102,-2.30978904267074,-1.90535569313614,6556,1.00105074860289,1,-3.12941645371523,-2.54312384325102,-2.0085094461937,0.0150842777392923,0.00716410301678838,0.00625747258275178,0.00678972763580399,0.0187191252172321,0.00305239044096709,6763,3418
"annual_age0devs[37]",-0.0341819338935779,0.00288462874503743,0.226006729155486,-0.466286024902937,-0.186486096584641,-0.0364904297949469,0.114710268979901,0.398264840559661,6033,1.00028611281965,1,-0.396814229174041,-0.0364904297949469,0.338412650486824,0.0080360433222344,0.00457961071176172,0.00280401113473072,0.00518029922208019,0.0114185009138037,0.00325333979375853,6190,3675
"annual_age0devs[38]",-1.65780937141763,0.0040597416602771,0.330166049922529,-2.28759351891905,-1.87943638016871,-1.65737088941481,-1.44174608183585,-1.01094457002983,6497,1.00049191681839,1,-2.19438960873904,-1.65737088941481,-1.12540552149575,0.0168438562710866,0.00657455256135986,0.00445632103970084,0.00868508339666896,0.0200235367441817,0.00288588049673827,6682,3058
"annual_age0devs[39]",-1.94174125524474,0.00515281987190457,0.417322782144534,-2.79149022151727,-2.21217972697189,-1.93681099404808,-1.6616232532995,-1.13088686408958,6531,1.00119579421337,1,-2.64490754495498,-1.93681099404808,-1.27115762365434,0.0276870418036328,0.00821295470591465,0.00677935092904036,0.00753784342722152,0.0212499776079715,0.00383388172960764,6621,3276
"annual_age0devs[40]",-1.37651980224047,0.00593529995066172,0.473467725923752,-2.33227532854472,-1.68676484311015,-1.36956590301276,-1.05162722517841,-0.46431191936252,6318,0.999964604194655,1,-2.16401665110289,-1.36956590301276,-0.595217138098803,0.0197528244597804,0.0109362558097708,0.00897715824519985,0.0114972458879246,0.0146299220580817,0.00458105557776068,6406,3342
"annual_age0devs[41]",-0.550467776764653,0.0403355455813189,1.17411742209147,-2.27336440160251,-1.28791828206576,-0.717416994557816,-0.0297972878364998,2.089459307244,843,1.00029260220838,1,-2.04672907873229,-0.717416994557816,1.46362003261839,0.0341430489965417,0.0167455641370022,0.0194863415632822,0.0355550376725464,0.250667030390019,0.0410443790064982,1781,1055
"annual_age0devs[42]",-0.734262180039533,0.0207584061586366,1.07148035253985,-2.49249909025692,-1.4490361387563,-0.845906970557564,-0.224188430022676,1.87357379933016,2634,1.00104774944835,1,-2.19992470094046,-0.845906970557564,1.16477598403937,0.0516793124554971,0.0101682561528182,0.0155087074650622,0.0282601170776635,0.136670990921391,0.0172266534406815,3585,1918
"beta_mortality[1]",0.309129689890445,0.00166622019085994,0.128104452288388,0.0538827156937773,0.223176166068396,0.31087324747606,0.396148682570532,0.557178292847508,5878,1.00037616932917,1,0.0915274026467067,0.31087324747606,0.516868414969408,0.00565804905983924,0.00264800089049899,0.00216656133351911,0.00290532592891424,0.00537203150807386,0.00125670674931715,5865,3215
"beta_mortality[2]",0.599075938572963,0.00139945276990636,0.112443254715534,0.385299029178345,0.520560147269271,0.59986282492558,0.674837576716128,0.822622834340632,6391,1.0007581127778,1,0.416636691623208,0.59986282492558,0.785133431628936,0.00329603151709534,0.00285585795139198,0.00172387865898216,0.0020583378438257,0.00467682296466698,0.00100729376129214,6449,3784
"beta_mortality[3]",6.76238914267284,0.297610426032735,13.9550479177623,-23.147217875292,-2.61013617265943,10.2698417768917,18.1748288216547,25.125495563009,2146,1.00208887236749,1,-20.6032320867549,10.2698417768917,23.8032673698038,0.388253527251115,0.69757544570971,0.297950640912898,0.256139976191822,0.206501173022602,0.253752228956828,1810,1226
"lp__",-149.541352881494,0.139178133183587,6.06521938761312,-162.745775,-153.36925,-149.109,-145.25775,-138.972575,1900,1.00087675092556,1,-160.17035,-149.109,-140.29135,0.369500000000002,0.178000000000011,0.150499999999994,0.138000000000005,0.190999999999988,0.0984289201539139,1896,2960
